FractureX[m],FractureY[m],FractureZ[m],Formation
14667207.05,4523679.482,-6546.011699,Fracture
14667699.12,4523682.763,-6546.777209,Fracture
14669666.75,4523701.46,-6571.723697,Fracture
14667419.93,4523702.323,-6556.840503,Fracture
14667742.18,4523690.784,-6547.756549,Fracture
14667675.89,4523709.595,-6540.594897,Fracture
14667533.09,4523720.461,-6551.89947,Fracture
14668563.96,4523734.338,-6563.428531,Fracture
14668624.72,4523732.219,-6573.965838,Fracture
14667357.64,4523729.825,-6552.668849,Fracture
14667387.64,4523742.434,-6547.380023,Fracture
14667893.32,4523734.431,-6545.777018,Fracture
14669067.67,4523767.162,-6572.425547,Fracture
14667516.99,4523756.81,-6558.223933,Fracture
14667960.51,4523758.906,-6572.12382,Fracture
14668499.55,4523772.126,-6565.965976,Fracture
14667037.93,4523771.567,-6564.9817,Fracture
14667877.6,4523763.729,-6564.441005,Fracture
14668340.98,4523789.247,-6555.424517,Fracture
14667056.1,4523776.543,-6541.906512,Fracture
14667812.82,4523772.246,-6547.957896,Fracture
14667925.33,4523788.082,-6569.958262,Fracture
14668878.37,4523838.145,-6567.988246,Fracture
14668842.79,4523855.002,-6580.97845,Fracture
14670027.41,4523849.921,-6573.262942,Fracture
14665835.47,4523850.435,-6546.158534,Fracture
14666709.77,4523855.978,-6555.212382,Fracture
14668472.96,4523863.987,-6576.683345,Fracture
14667055.37,4523858.609,-6546.037707,Fracture
14668666.16,4523875.963,-6570.987002,Fracture
14668429.54,4523882.323,-6581.911349,Fracture
14668950.05,4523880.417,-6578.923701,Fracture
14666846.47,4523899.439,-6565.373217,Fracture
14667279.04,4523895.656,-6568.843814,Fracture
14667923.37,4523896.054,-6568.505389,Fracture
14670245.17,4523916.009,-6565.880793,Fracture
14667457.14,4523913.635,-6560.738726,Fracture
14667157.65,4523934.623,-6550.600657,Fracture
14667501.39,4523926.19,-6555.986811,Fracture
14669007.57,4523940.524,-6561.127101,Fracture
14669898.64,4523938.356,-6568.031306,Fracture
14668186.07,4523972.368,-6564.754084,Fracture
14667822.46,4523963.923,-6568.9667,Fracture
14667870.35,4523960.392,-6550.632304,Fracture
14665786.04,4523981.727,-6578.534625,Fracture
14667474.24,4523981.66,-6571.120875,Fracture
14667060.24,4523993.994,-6570.415126,Fracture
14668687.97,4524010.356,-6548.685252,Fracture
14667930.43,4523991.467,-6557.459452,Fracture
14665956.49,4524011.335,-6565.596598,Fracture
14666796.63,4524015.365,-6583.529345,Fracture
14668781,4524044.37,-6568.620379,Fracture
14667162.74,4524045.909,-6549.435893,Fracture
14667850.23,4524047.195,-6560.785991,Fracture
14668383.61,4524070.759,-6565.742755,Fracture
14668378.13,4524078.637,-6554.683558,Fracture
14669206.01,4524075.2,-6562.6617,Fracture
14669111.39,4524085.133,-6583.422084,Fracture
14666045.93,4524085.328,-6572.593791,Fracture
14667848.78,4524099.757,-6581.337992,Fracture
14668760.07,4524120.379,-6564.756381,Fracture
14667843.9,4524109.01,-6565.601489,Fracture
14668048.21,4524112.702,-6557.446238,Fracture
14668901.68,4524139.476,-6562.807383,Fracture
14668539.33,4524144.665,-6567.688578,Fracture
14668292.4,4524166.318,-6579.514262,Fracture
14668317.62,4524164.07,-6572.290698,Fracture
14669433.86,4524152.064,-6572.690127,Fracture
14666735.81,4524154.057,-6570.764674,Fracture
14668111.25,4524147.155,-6561.953585,Fracture
14668814.96,4524165.226,-6569.151721,Fracture
14667372.62,4524178.796,-6545.611537,Fracture
14667971.96,4524185.918,-6554.063884,Fracture
14668457.96,4524210.47,-6566.330424,Fracture
14669011.74,4524206.887,-6579.906115,Fracture
14665966.96,4524200.378,-6585.247149,Fracture
14668097.77,4524189.137,-6556.112956,Fracture
14668346.05,4524217.997,-6575.006785,Fracture
14667862.81,4524204.757,-6560.304828,Fracture
14668610.33,4524229.669,-6554.080157,Fracture
14668592.29,4524253.64,-6552.289614,Fracture
14669140.23,4524273.425,-6584.2177,Fracture
14667571.97,4524264.429,-6569.880183,Fracture
14668364.79,4524289.749,-6579.008967,Fracture
14668496.46,4524287.302,-6560.139865,Fracture
14667616.07,4524280.178,-6549.437953,Fracture
14667941.51,4524278.027,-6555.943484,Fracture
14668238.39,4524284.314,-6568.331775,Fracture
14667495.57,4524293.574,-6564.529048,Fracture
14668170.66,4524285.578,-6585.560885,Fracture
14668665.17,4524303.237,-6570.967906,Fracture
14668490.35,4524344.809,-6578.18732,Fracture
14667282.08,4524342.16,-6565.378093,Fracture
14668466.86,4524362.013,-6583.010745,Fracture
14668079.88,4524361.205,-6583.223056,Fracture
14668553.51,4524389.622,-6584.721041,Fracture
14667795.86,4524379.048,-6547.319613,Fracture
14666186.43,4524389.791,-6571.311244,Fracture
14667540.42,4524392.659,-6567.079554,Fracture
14667992.42,4524402.012,-6558.812953,Fracture
14666924.68,4524425.369,-6573.191592,Fracture
14665917.49,4524439.957,-6576.062098,Fracture
14668438.97,4524468.304,-6588.945285,Fracture
14668255.03,4524453.95,-6573.984141,Fracture
14668124.15,4524458.489,-6559.286242,Fracture
14668537.12,4524489.027,-6574.473788,Fracture
14667747.91,4524490.366,-6578.983966,Fracture
14667549.97,4524520.343,-6556.133754,Fracture
14667739.75,4524542.701,-6564.161677,Fracture
14667734.18,4524561.134,-6568.059245,Fracture
14667869.23,4524581.235,-6561.789302,Fracture
14667566.28,4524585.777,-6557.949351,Fracture
14667606.89,4524608.941,-6573.659488,Fracture
14667404.45,4524625.333,-6555.150714,Fracture
14667778.92,4524663.631,-6566.434649,Fracture
14666990.5,4524710.744,-6562.505267,Fracture
14667965.23,4524700.247,-6561.784991,Fracture
14666445.21,4524719.734,-6591.679187,Fracture
14667341.05,4524746.548,-6549.499583,Fracture
14666362.59,4524823.642,-6582.530192,Fracture
14667263.38,4524816.67,-6558.215571,Fracture
14667387.81,4524831.094,-6563.835635,Fracture
14667550.23,4524844.867,-6580.650889,Fracture
14667307.77,4524857.541,-6559.533236,Fracture
14666630.16,4524987.228,-6561.399363,Fracture
14666661.48,4525017.822,-6581.025004,Fracture
14666262.98,4525104.584,-6543.981265,Fracture
14666320.96,4525199.738,-6568.211009,Fracture
14669122.89,4520637.114,-6615.782702,Fracture
14668656.51,4520849.737,-6627.382586,Fracture
14669726.02,4520995.752,-6623.629809,Fracture
14668025.05,4521088.135,-6630.216906,Fracture
14669295.83,4521075.814,-6606.452578,Fracture
14667981.57,4521103.871,-6629.698779,Fracture
14669238.48,4521098.052,-6625.049899,Fracture
14668109.14,4521123.89,-6633.269915,Fracture
14668824.96,4521131.113,-6610.756457,Fracture
14667800.77,4521161.33,-6610.111224,Fracture
14669525.37,4521156.032,-6622.221927,Fracture
14667727.27,4521197.834,-6619.804416,Fracture
14668659.73,4521236.949,-6610.985003,Fracture
14667414.94,4521326.034,-6614.933703,Fracture
14667460.46,4521363.265,-6608.313205,Fracture
14667110.41,4521418.791,-6610.876468,Fracture
14667189.93,4521406.049,-6593.671832,Fracture
14668954.88,4521394.811,-6601.935656,Fracture
14667250.78,4521407.657,-6614.190234,Fracture
14667198.25,4521427.053,-6625.80086,Fracture
14667769.7,4521424.006,-6626.684375,Fracture
14667623.54,4521440.406,-6607.285739,Fracture
14668834.36,4521472.635,-6612.593783,Fracture
14667215.53,4521491.004,-6612.560824,Fracture
14666858.32,4521518.233,-6602.873401,Fracture
14667930.4,4521527.418,-6621.19794,Fracture
14667267.18,4521533.627,-6619.872805,Fracture
14666976.92,4521524.127,-6621.222812,Fracture
14667218.69,4521552.808,-6610.750781,Fracture
14667252.9,4521544.835,-6601.44411,Fracture
14667654.83,4521544.506,-6614.82709,Fracture
14667285.44,4521560.135,-6608.759463,Fracture
14667395.6,4521554.354,-6618.417758,Fracture
14668608.47,4521558.182,-6624.129351,Fracture
14666759.64,4521567.481,-6598.078997,Fracture
14667189.01,4521591.06,-6590.671969,Fracture
14669304.83,4521578.728,-6630.942004,Fracture
14667813.06,4521594.566,-6613.196353,Fracture
14669522.63,4521588.347,-6612.306414,Fracture
14667432.32,4521615.323,-6623.3931,Fracture
14668011.58,4521613.84,-6606.619464,Fracture
14668188.59,4521611.385,-6622.07294,Fracture
14669858.73,4521613.01,-6632.342791,Fracture
14667238.12,4521627.921,-6618.01401,Fracture
14667297.82,4521641.283,-6613.265017,Fracture
14667193.11,4521656.166,-6613.842898,Fracture
14667513.79,4521656.606,-6599.241824,Fracture
14667828.88,4521672.563,-6632.91907,Fracture
14667475.86,4521704.919,-6622.635653,Fracture
14666741.78,4521694.387,-6590.690463,Fracture
14667991.91,4521716.765,-6607.252124,Fracture
14667311.52,4521726.425,-6594.09711,Fracture
14667601.77,4521721.033,-6599.013354,Fracture
14667999.21,4521721.541,-6609.43764,Fracture
14668211.82,4521721.608,-6630.414996,Fracture
14668050.61,4521739.489,-6620.727633,Fracture
14668339.78,4521753.328,-6608.920932,Fracture
14667221.14,4521778.944,-6585.875918,Fracture
14666715.47,4521767.331,-6603.968631,Fracture
14669183.27,4521777.042,-6624.897219,Fracture
14667534.98,4521798.615,-6621.231784,Fracture
14666606.45,4521794.105,-6593.861666,Fracture
14666697.77,4521792.149,-6619.12543,Fracture
14667553.69,4521813.42,-6614.01459,Fracture
14667430.45,4521826.355,-6612.844821,Fracture
14667342.74,4521842.114,-6601.603366,Fracture
14668313,4521883.1,-6628.946231,Fracture
14669378.8,4521878.143,-6629.95766,Fracture
14667313.56,4521904.824,-6598.77579,Fracture
14667556.88,4521898.574,-6591.969912,Fracture
14668149.67,4521903.828,-6613.626483,Fracture
14667573.04,4521916.752,-6610.455325,Fracture
14667595,4521931.145,-6620.4966,Fracture
14666046.74,4521924.791,-6620.169406,Fracture
14666746.03,4521919.585,-6588.679965,Fracture
14669743.03,4521938.713,-6593.27016,Fracture
14667224.58,4521967.543,-6580.039668,Fracture
14667671.1,4521971.303,-6619.338992,Fracture
14665833.34,4521985.502,-6625.434222,Fracture
14667377.98,4522014.044,-6581.882083,Fracture
14667949.27,4522008.732,-6603.922351,Fracture
14668915.71,4522005.706,-6605.422976,Fracture
14666592.72,4522010.866,-6631.589801,Fracture
14667319.77,4522028.353,-6605.132937,Fracture
14667605.53,4522022.081,-6599.837634,Fracture
14666049.08,4522021.861,-6637.608508,Fracture
14666870.39,4522016.302,-6598.43703,Fracture
14667481.62,4522044.46,-6585.995517,Fracture
14667743.81,4522048.778,-6624.390948,Fracture
14666321.99,4522039.558,-6639.490405,Fracture
14666885.5,4522036.366,-6597.596041,Fracture
14666960.85,4522038.718,-6589.305346,Fracture
14668150.31,4522053.343,-6624.831515,Fracture
14668515.74,4522052.267,-6606.618594,Fracture
14666334.23,4522062.855,-6629.797335,Fracture
14669762.66,4522070.878,-6605.077044,Fracture
14666817.97,4522094.85,-6590.08005,Fracture
14667388.85,4522113.358,-6588.254504,Fracture
14666432.91,4522116.293,-6626.313235,Fracture
14668530.27,4522127.756,-6600.929599,Fracture
14667151.53,4522112.881,-6583.759097,Fracture
14667623.61,4522141.698,-6629.221728,Fracture
14666508.39,4522144.07,-6626.307925,Fracture
14667594.13,4522155.497,-6622.956759,Fracture
14666291.15,4522150.256,-6634.497897,Fracture
14666965.73,4522152.539,-6596.352359,Fracture
14667079.2,4522147.831,-6571.438319,Fracture
14668137.26,4522169.418,-6602.224047,Fracture
14666519.26,4522160.972,-6614.127383,Fracture
14667260.19,4522166.19,-6606.739764,Fracture
14667091.71,4522201.967,-6596.304919,Fracture
14667602.32,4522232.678,-6598.573108,Fracture
14667983.17,4522237.394,-6621.379687,Fracture
14668345.53,4522248.11,-6594.59801,Fracture
14666847.61,4522240.767,-6597.716555,Fracture
14668232.17,4522255.914,-6618.049609,Fracture
14666889.46,4522247.514,-6592.082904,Fracture
14668385.4,4522261.376,-6596.769442,Fracture
14665226.91,4522276.075,-6627.17586,Fracture
14668139.36,4522282.514,-6627.916491,Fracture
14667866.8,4522301.288,-6616.339801,Fracture
14666053.1,4522292.41,-6628.489169,Fracture
14666806.22,4522290.747,-6617.380145,Fracture
14667536.19,4522314.291,-6599.281619,Fracture
14666907.98,4522296.192,-6585.032794,Fracture
14666981.21,4522300.533,-6589.657061,Fracture
14667734.43,4522333.273,-6618.759951,Fracture
14666613.73,4522327.193,-6614.485583,Fracture
14669194.79,4522385.286,-6627.431491,Fracture
14667580.6,4522400.204,-6604.517779,Fracture
14666906.24,4522386.51,-6608.623141,Fracture
14668252.31,4522406.183,-6605.566699,Fracture
14667167.54,4522391.492,-6605.331973,Fracture
14667240.84,4522394.045,-6606.928653,Fracture
14666185.19,4522413.637,-6614.53847,Fracture
14667698.87,4522425.756,-6609.955249,Fracture
14666793.55,4522432.077,-6613.249942,Fracture
14668064.48,4522450.766,-6611.743502,Fracture
14666629.24,4522441.946,-6635.239566,Fracture
14665889.34,4522452.584,-6634.9724,Fracture
14668185.01,4522469.757,-6607.586734,Fracture
14667234.25,4522461.193,-6594.333026,Fracture
14666663.25,4522485.234,-6616.748141,Fracture
14666827.65,4522486.686,-6603.24779,Fracture
14667496.87,4522513.025,-6614.990649,Fracture
14667751.58,4522512.248,-6624.22066,Fracture
14666927.23,4522497.565,-6619.681094,Fracture
14668529.53,4522512.279,-6623.28226,Fracture
14666825.02,4522513.035,-6635.155932,Fracture
14668426.68,4522524.926,-6628.325549,Fracture
14669793.12,4522518.861,-6628.517672,Fracture
14666968.21,4522517.828,-6597.781955,Fracture
14665231.09,4522530.08,-6597.073672,Fracture
14667911.9,4522550.554,-6597.218539,Fracture
14669286.43,4522540.703,-6611.475436,Fracture
14667554.5,4522566.004,-6595.738971,Fracture
14667402.9,4522565.916,-6613.485781,Fracture
14669828.17,4522580.587,-6618.874057,Fracture
14666201.66,4522585.36,-6635.819369,Fracture
14667866.42,4522592.746,-6604.444552,Fracture
14666114.01,4522598.828,-6612.183917,Fracture
14666308.12,4522599.309,-6648.120959,Fracture
14665267.61,4522620.653,-6621.543155,Fracture
14668234.65,4522639.395,-6626.084781,Fracture
14667329.77,4522628.976,-6608.361621,Fracture
14665610.26,4522645.048,-6629.672625,Fracture
14666682.34,4522642.864,-6616.995181,Fracture
14667271.18,4522637.268,-6584.658816,Fracture
14667702.86,4522662.92,-6620.843692,Fracture
14668563.93,4522665.581,-6608.615451,Fracture
14665304.12,4522667.949,-6598.479312,Fracture
14667575.14,4522682.359,-6605.556292,Fracture
14667830.03,4522675.962,-6623.482638,Fracture
14667707.21,4522700.081,-6601.331332,Fracture
14667095.89,4522700.791,-6611.487002,Fracture
14668010.3,4522722.538,-6596.409686,Fracture
14670236.26,4522722.304,-6603.632846,Fracture
14667845.84,4522748.441,-6598.013858,Fracture
14666703.83,4522742.783,-6633.599749,Fracture
14668162.09,4522770.892,-6628.755236,Fracture
14666832.81,4522762.845,-6598.951876,Fracture
14667293.29,4522767.45,-6611.215487,Fracture
14667623.93,4522800.87,-6593.083209,Fracture
14666143.97,4522790.884,-6617.181475,Fracture
14667153.85,4522803.343,-6620.155139,Fracture
14667991.67,4522814.585,-6592.674426,Fracture
14668024.03,4522811.558,-6621.033603,Fracture
14665916.9,4522825.91,-6635.793216,Fracture
14667621.22,4522853.313,-6623.102557,Fracture
14670084.86,4522845.292,-6615.614795,Fracture
14667663.61,4522869.304,-6614.93854,Fracture
14668149.62,4522865.971,-6621.106799,Fracture
14668286.26,4522869.126,-6604.204562,Fracture
14668416.74,4522864.267,-6591.588809,Fracture
14668577.12,4522868.182,-6601.525058,Fracture
14666521.03,4522865.39,-6608.404818,Fracture
14667385.4,4522858.858,-6597.335971,Fracture
14669295.02,4522884.607,-6607.753222,Fracture
14665128.62,4522884.769,-6612.454425,Fracture
14667756.47,4522896.658,-6608.098971,Fracture
14668744.65,4522890.249,-6618.099688,Fracture
14670371.11,4522886.176,-6618.998507,Fracture
14667676.71,4522914.929,-6594.682132,Fracture
14667697.33,4522934.58,-6620.891482,Fracture
14668499.02,4522922.647,-6616.373492,Fracture
14668746.05,4522938.159,-6599.542239,Fracture
14667075.12,4522935.506,-6610.183703,Fracture
14668016.67,4522967.352,-6613.528003,Fracture
14668597.99,4522973.705,-6607.166507,Fracture
14668787.66,4522983.936,-6595.99454,Fracture
14666535.24,4522982.405,-6619.969912,Fracture
14670198.05,4522995.528,-6638.862689,Fracture
14666407.23,4522991.123,-6609.087359,Fracture
14667280.25,4522989.589,-6597.059161,Fracture
14667928.26,4523011.815,-6592.085543,Fracture
14667489.43,4523004.973,-6610.107364,Fracture
14668706.87,4523022.583,-6622.826785,Fracture
14668502.66,4523044.745,-6603.868579,Fracture
14666476.12,4523048.2,-6608.669253,Fracture
14670581.79,4523057.909,-6637.383151,Fracture
14667233.7,4523070.56,-6614.003909,Fracture
14667767.39,4523093.606,-6589.605929,Fracture
14667167.68,4523093.519,-6598.635623,Fracture
14667404.89,4523096.986,-6603.171328,Fracture
14668395.37,4523113.551,-6603.759692,Fracture
14668981.03,4523137.07,-6610.031909,Fracture
14665782.75,4523130.481,-6606.434512,Fracture
14670558.52,4523139.484,-6607.930514,Fracture
14668548.57,4523158.866,-6618.257769,Fracture
14666004.15,4523148.889,-6610.933169,Fracture
14667328.19,4523158.328,-6582.703433,Fracture
14668543.08,4523182.071,-6620.542956,Fracture
14668777.41,4523186.009,-6604.671069,Fracture
14670146.24,4523184.626,-6619.190921,Fracture
14667967.84,4523199.13,-6612.125659,Fracture
14668086.24,4523213.763,-6602.639499,Fracture
14670167.06,4523212.76,-6606.204501,Fracture
14666782.02,4523223.902,-6584.95267,Fracture
14668101.18,4523233.817,-6605.610308,Fracture
14668067.7,4523248.499,-6588.40375,Fracture
14668573.61,4523249.408,-6606.664599,Fracture
14669358.58,4523255.579,-6628.572772,Fracture
14667397.75,4523243.973,-6590.21213,Fracture
14669032.17,4523271.666,-6599.563388,Fracture
14668501.84,4523296.942,-6603.890261,Fracture
14669357.31,4523296.241,-6602.054736,Fracture
14667591.82,4523279.743,-6590.7699,Fracture
14668172.54,4523300.893,-6601.384204,Fracture
14668094.43,4523337.626,-6598.335574,Fracture
14667895.71,4523354.275,-6603.351977,Fracture
14668377.76,4523341.906,-6594.638095,Fracture
14668687.15,4523343.35,-6613.043734,Fracture
14667557.29,4523329.495,-6614.680285,Fracture
14668309.34,4523358.302,-6591.021594,Fracture
14668377.96,4523352.164,-6611.792575,Fracture
14668284.12,4523368.497,-6590.010714,Fracture
14669580.94,4523364.965,-6597.932147,Fracture
14667670.14,4523356.175,-6592.582293,Fracture
14666941.49,4523382.818,-6610.807833,Fracture
14667525.51,4523375.994,-6608.130389,Fracture
14667926.92,4523411.306,-6589.235995,Fracture
14669271.21,4523404.744,-6628.414431,Fracture
14667469.94,4523395.943,-6611.995074,Fracture
14668108.69,4523416.184,-6592.587039,Fracture
14666649.85,4523422.145,-6579.055857,Fracture
14667846.79,4523435.768,-6601.509097,Fracture
14668648.43,4523436.877,-6601.569369,Fracture
14668707.22,4523436.671,-6593.25986,Fracture
14668267.26,4523455.264,-6601.414538,Fracture
14668338.31,4523453.191,-6617.919101,Fracture
14666956.81,4523455.325,-6613.748874,Fracture
14667567.29,4523448.881,-6595.617968,Fracture
14667171.88,4523462.643,-6614.164523,Fracture
14668131.99,4523492.183,-6609.964785,Fracture
14668979.4,4523486.076,-6622.988955,Fracture
14668379.63,4523494.186,-6608.461108,Fracture
14668809.54,4523496.403,-6614.774615,Fracture
14667058.05,4523488.843,-6614.895266,Fracture
14667558.59,4523485.11,-6589.117068,Fracture
14668918.58,4523524.425,-6609.349078,Fracture
14667608.98,4523515.039,-6618.372653,Fracture
14667671.63,4523517.418,-6597.985995,Fracture
14668061.43,4523546.334,-6609.426532,Fracture
14667800.74,4523532.083,-6589.039508,Fracture
14668148.77,4523568.309,-6601.126544,Fracture
14668163.14,4523574.025,-6609.433535,Fracture
14667315.04,4523569.446,-6609.298114,Fracture
14668204.98,4523600.33,-6606.95032,Fracture
14668256.7,4523599.505,-6600.370211,Fracture
14668410.53,4523590.25,-6599.492511,Fracture
14668714.58,4523597.455,-6619.155108,Fracture
14665469.67,4523595.245,-6592.777499,Fracture
14669795.04,4523604.736,-6626.023593,Fracture
14668535.73,4523618.782,-6600.654986,Fracture
14669281.06,4523622.523,-6589.815005,Fracture
14667456.85,4523623.661,-6610.644976,Fracture
14668621.62,4523649.719,-6589.178836,Fracture
14670002.08,4523642.481,-6612.572833,Fracture
14669093.19,4523660.124,-6590.855212,Fracture
14666419.15,4523662.008,-6595.973056,Fracture
14667850.35,4523650.543,-6597.897876,Fracture
14668591.28,4523672.905,-6607.505587,Fracture
14666857.48,4523667.682,-6590.768969,Fracture
14667864.26,4523659.554,-6593.642581,Fracture
14668093.83,4523690.161,-6592.225299,Fracture
14668222.35,4523687.434,-6600.554904,Fracture
14667382.99,4523674.828,-6615.495471,Fracture
14667863.67,4523672.618,-6601.101565,Fracture
14668203.34,4523716.302,-6603.954364,Fracture
14668530.8,4523715.393,-6588.876086,Fracture
14670325.07,4523707.045,-6634.377993,Fracture
14669272.85,4523722.478,-6591.981921,Fracture
14670028.18,4523731.042,-6611.901141,Fracture
14668868.96,4523743.244,-6615.673388,Fracture
14667356.73,4523750,-6587.094989,Fracture
14668179.55,4523783.832,-6607.10068,Fracture
14668644.27,4523775.597,-6587.361316,Fracture
14665684.72,4523783.248,-6598.722964,Fracture
14667835.23,4523785.081,-6601.242495,Fracture
14669601.35,4523807.619,-6611.929004,Fracture
14667408.63,4523798.419,-6609.941134,Fracture
14667874.1,4523788.233,-6591.236285,Fracture
14668184.57,4523823.325,-6597.216815,Fracture
14668347.54,4523820.678,-6621.22861,Fracture
14667525.12,4523821.158,-6590.77962,Fracture
14667779.52,4523813.876,-6591.590655,Fracture
14667316.45,4523825.795,-6598.903445,Fracture
14668769.18,4523850.462,-6613.212985,Fracture
14666393.54,4523839.145,-6581.379237,Fracture
14667919.87,4523830.914,-6619.171328,Fracture
14668615.51,4523853.497,-6617.151309,Fracture
14666750.56,4523859.359,-6609.069476,Fracture
14667944.71,4523854.082,-6582.994494,Fracture
14667467.26,4523878.588,-6606.013415,Fracture
14666774.14,4523896.119,-6585.108432,Fracture
14667388.1,4523891.586,-6615.035769,Fracture
14669387.14,4523903.482,-6590.773089,Fracture
14665716.87,4523907.424,-6609.451373,Fracture
14668674.91,4523913.837,-6589.491153,Fracture
14670032.53,4523907.99,-6613.096972,Fracture
14668482.81,4523922.828,-6606.912951,Fracture
14669208.58,4523922.518,-6603.370761,Fracture
14668201.72,4523940.944,-6620.35892,Fracture
14667971.62,4523931.665,-6587.416415,Fracture
14668217.71,4523965.006,-6595.310534,Fracture
14669073.6,4523950.922,-6605.087985,Fracture
14669363.81,4523954.898,-6617.424197,Fracture
14667817,4523943.266,-6614.850955,Fracture
14666867.96,4523971.498,-6593.634356,Fracture
14667176.86,4523976.879,-6595.335482,Fracture
14667312.97,4523983.636,-6600.879611,Fracture
14667753.26,4523979.408,-6587.533084,Fracture
14667887.04,4523978.642,-6600.070803,Fracture
14667862.98,4524001.064,-6585.134463,Fracture
14668788.98,4524031.298,-6596.190844,Fracture
14667591.07,4524017.257,-6590.816592,Fracture
14669328.45,4524045.534,-6592.989901,Fracture
14666036.01,4524042.951,-6592.77431,Fracture
14667819.13,4524035.1,-6606.903003,Fracture
14668884.99,4524060.078,-6599.86864,Fracture
14667450.96,4524052.648,-6588.939929,Fracture
14667522.85,4524049.006,-6610.4005,Fracture
14667219.74,4524059.909,-6589.887194,Fracture
14668074.28,4524057.255,-6626.983798,Fracture
14668877.44,4524088.398,-6596.127307,Fracture
14668295.5,4524103.183,-6591.591815,Fracture
14667686.68,4524086.303,-6581.080584,Fracture
14669555.67,4524102.653,-6613.103152,Fracture
14668094.18,4524101.768,-6622.269259,Fracture
14668654.28,4524129.614,-6615.820391,Fracture
14667136.7,4524121.296,-6596.227755,Fracture
14668284.12,4524142.292,-6624.959475,Fracture
14669155.37,4524131.636,-6610.24248,Fracture
14665990.29,4524130.026,-6594.206393,Fracture
14667842.19,4524127.117,-6582.960696,Fracture
14669049.49,4524141.117,-6604.844592,Fracture
14669224.1,4524148.521,-6599.813906,Fracture
14666698.32,4524144.625,-6624.072711,Fracture
14667553.99,4524152.088,-6606.905322,Fracture
14667518.19,4524164.125,-6582.180514,Fracture
14668392.58,4524204.806,-6622.913699,Fracture
14667275.82,4524204.696,-6606.18883,Fracture
14668333.03,4524223.591,-6601.616809,Fracture
14668655.53,4524214.042,-6607.690173,Fracture
14669145.68,4524229.122,-6601.579959,Fracture
14668046.79,4524210.761,-6601.537005,Fracture
14667111.53,4524234.995,-6623.855212,Fracture
14666230.19,4524247.581,-6626.640948,Fracture
14667710.13,4524243.351,-6594.879992,Fracture
14668846.4,4524261.892,-6621.192965,Fracture
14666512.57,4524260.619,-6622.166354,Fracture
14667469.57,4524256.735,-6607.472247,Fracture
14667529.22,4524263.925,-6596.284335,Fracture
14668048.4,4524247.753,-6611.012637,Fracture
14668672.72,4524280.425,-6606.037417,Fracture
14668711.83,4524272.387,-6594.092379,Fracture
14667952.6,4524278.571,-6603.173388,Fracture
14667238.2,4524302.237,-6607.597918,Fracture
14668537.07,4524344.697,-6629.547839,Fracture
14666966.89,4524334.471,-6600.017855,Fracture
14667713.57,4524333.029,-6607.295398,Fracture
14668139.35,4524332.312,-6603.496615,Fracture
14668516.09,4524355.96,-6604.353061,Fracture
14665789.51,4524371.449,-6610.956317,Fracture
14667075.21,4524372.1,-6609.008044,Fracture
14668765.51,4524382.177,-6615.567782,Fracture
14667826.4,4524380.1,-6597.508929,Fracture
14668646.34,4524407.513,-6628.062518,Fracture
14667635.7,4524394.38,-6615.668704,Fracture
14668297.94,4524396.487,-6614.635379,Fracture
14667151.52,4524408.003,-6624.907885,Fracture
14668856.38,4524415.097,-6612.71036,Fracture
14668029.92,4524411.069,-6626.42731,Fracture
14668642.24,4524444.501,-6628.060077,Fracture
14666288.92,4524442.749,-6603.431262,Fracture
14665887.88,4524467.435,-6609.213412,Fracture
14668492.76,4524482.78,-6630.19884,Fracture
14667897.88,4524475.661,-6588.498492,Fracture
14666097.23,4524493.478,-6599.954455,Fracture
14667667.75,4524486.944,-6588.204074,Fracture
14668170.62,4524481.133,-6624.635272,Fracture
14668107.67,4524503.972,-6607.367831,Fracture
14668254.8,4524512.514,-6620.577166,Fracture
14668542.92,4524523.761,-6607.168231,Fracture
14667891.58,4524531.185,-6610.70563,Fracture
14667880.28,4524537.302,-6593.650103,Fracture
14666096.9,4524549.16,-6593.314349,Fracture
14668031.8,4524550.826,-6612.518313,Fracture
14668287.71,4524550.428,-6631.898394,Fracture
14667771.4,4524566.746,-6586.851214,Fracture
14668261.1,4524597.444,-6606.748111,Fracture
14667372.19,4524695.967,-6587.119159,Fracture
14667662.79,4524726.478,-6590.743548,Fracture
14667634.62,4524742.114,-6614.885745,Fracture
14666508.72,4524781.924,-6625.495089,Fracture
14667452.88,4524780.23,-6617.714862,Fracture
14666031.33,4524796.899,-6591.557833,Fracture
14667749.25,4524778.272,-6608.116702,Fracture
14667496.79,4524846.582,-6616.382479,Fracture
14666796.2,4524864.214,-6591.879763,Fracture
14667412.04,4524882.713,-6602.387194,Fracture
14666917.96,4524888.963,-6598.459063,Fracture
14669360.37,4520584.088,-6647.427661,Fracture
14669165.83,4520629.356,-6668.815554,Fracture
14669588.56,4520830.258,-6667.936137,Fracture
14668088.47,4521054.47,-6666.393328,Fracture
14669691.57,4521067.774,-6666.359927,Fracture
14668678.38,4521104.206,-6638.387713,Fracture
14667830.57,4521148.653,-6644.785357,Fracture
14669081.39,4521145.403,-6651.980975,Fracture
14667829.82,4521199.3,-6676.476825,Fracture
14667674.51,4521246.801,-6657.512317,Fracture
14669674.83,4521249.174,-6668.543803,Fracture
14668191.51,4521256.97,-6666.152392,Fracture
